엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
태국,국가,수입품목,한국산 수입 라면,품목,품목:한국산 수입 라면;시기:2024년
태국,국가,수입품목,한국산 건조김,품목,품목:한국산 건조김;시기:2024년
태국,국가,수입품목,한국산 라면,품목,품목:한국산 라면;시기:2024년
태국,국가,수입품목,한국산 신선 딸기,품목,품목:한국산 신선 딸기;시기:2024년
태국,국가,수입품목,한국산 조제식료품(기타),품목,품목:한국산 조제식료품(기타);시기:2024년
태국,국가,수입품목,한국산 소스 조제품(기타),품목,품목:한국산 소스 조제품(기타);시기:2024년
